region_cd,sido_cd,sgg_cd,umd_cd,ri_cd,locatjumin_cd,locatjijuk_cd,locatadd_nm,locat_order,locat_rm,locathigh_cd,locallow_nm,adpt_de
4729035024,47,290,350,24,4729035024,4729035024,경상북도 경산시 남산면 갈지리,4,,4729035000,갈지리,
4729035025,47,290,350,25,4729035025,4729035025,경상북도 경산시 남산면 평기리,5,,4729035000,평기리,
4729035026,47,290,350,26,4729035026,4729035026,경상북도 경산시 남산면 안심리,6,,4729035000,안심리,
4729035027,47,290,350,27,4729035027,4729035027,경상북도 경산시 남산면 흥정리,7,,4729035000,흥정리,
4729035028,47,290,350,28,4729035028,4729035028,경상북도 경산시 남산면 사림리,8,,4729035000,사림리,
4729035029,47,290,350,29,4729035029,4729035029,경상북도 경산시 남산면 연하리,9,,4729035000,연하리,
4729035030,47,290,350,30,4729035030,4729035030,경상북도 경산시 남산면 우검리,10,,4729035000,우검리,
4729035031,47,290,350,31,4729035031,4729035031,경상북도 경산시 남산면 사월리,11,,4729035000,사월리,
4729035032,47,290,350,32,4729035032,4729035032,경상북도 경산시 남산면 송내리,12,,4729035000,송내리,
4729035033,47,290,350,33,4729035033,4729035033,경상북도 경산시 남산면 조곡리,13,,4729035000,조곡리,
4729035034,47,290,350,34,4729035034,4729035034,경상북도 경산시 남산면 전지리,14,,4729035000,전지리,
4729035035,47,290,350,35,4729035035,4729035035,경상북도 경산시 남산면 반곡리,15,,4729035000,반곡리,
4729035036,47,290,350,36,4729035036,4729035036,경상북도 경산시 남산면 상대리,16,,4729035000,상대리,
4729035037,47,290,350,37,4729035037,4729035037,경상북도 경산시 남산면 하대리,17,,4729035000,하대리,
4729035038,47,290,350,38,4729035038,4729035038,경상북도 경산시 남산면 인흥리,18,,4729035000,인흥리,
4729037000,47,290,370,00,4729037000,4729037000,경상북도 경산시 남천면,36,,4729000000,남천면,
4729037021,47,290,370,21,4729037021,4729037021,경상북도 경산시 남천면 구일리,1,,4729037000,구일리,
4729037022,47,290,370,22,4729037022,4729037022,경상북도 경산시 남천면 협석리,2,,4729037000,협석리,
4729037023,47,290,370,23,4729037023,4729037023,경상북도 경산시 남천면 산전리,3,,4729037000,산전리,
4729037024,47,290,370,24,4729037024,4729037024,경상북도 경산시 남천면 대명리,4,,4729037000,대명리,
4729037025,47,290,370,25,4729037025,4729037025,경상북도 경산시 남천면 신석리,5,,4729037000,신석리,
4729037026,47,290,370,26,4729037026,4729037026,경상북도 경산시 남천면 삼성리,6,,4729037000,삼성리,
4729037027,47,290,370,27,4729037027,4729037027,경상북도 경산시 남천면 금곡리,7,,4729037000,금곡리,
4729037028,47,290,370,28,4729037028,4729037028,경상북도 경산시 남천면 송백리,8,,4729037000,송백리,
4729037029,47,290,370,29,4729037029,4729037029,경상북도 경산시 남천면 신방리,9,,4729037000,신방리,
4729037030,47,290,370,30,4729037030,4729037030,경상북도 경산시 남천면 흥산리,10,,4729037000,흥산리,
4729037031,47,290,370,31,4729037031,4729037031,경상북도 경산시 남천면 원리,11,,4729037000,원리,
4729037032,47,290,370,32,4729037032,4729037032,경상북도 경산시 남천면 하도리,12,,4729037000,하도리,
4773000000,47,730,000,00,4773000000,4773000000,경상북도 의성군,14,,4700000000,의성군,
4773025000,47,730,250,00,4773025000,4773025000,경상북도 의성군 의성읍,1,,4773000000,의성읍,
4773025021,47,730,250,21,4773025021,4773025021,경상북도 의성군 의성읍 후죽리,1,,4773025000,후죽리,
4773025022,47,730,250,22,4773025022,4773025022,경상북도 의성군 의성읍 중리리,2,,4773025000,중리리,
4773025023,47,730,250,23,4773025023,4773025023,경상북도 의성군 의성읍 상리리,3,,4773025000,상리리,
4773025024,47,730,250,24,4773025024,4773025024,경상북도 의성군 의성읍 도동리,4,,4773025000,도동리,
4773025025,47,730,250,25,4773025025,4773025025,경상북도 의성군 의성읍 도서리,5,,4773025000,도서리,
4773025026,47,730,250,26,4773025026,4773025026,경상북도 의성군 의성읍 치선리,6,,4773025000,치선리,
4773025027,47,730,250,27,4773025027,4773025027,경상북도 의성군 의성읍 오로리,7,,4773025000,오로리,
4773025028,47,730,250,28,4773025028,4773025028,경상북도 의성군 의성읍 비봉리,8,,4773025000,비봉리,
4773025029,47,730,250,29,4773025029,4773025029,경상북도 의성군 의성읍 팔성리,9,,4773025000,팔성리,
4773025030,47,730,250,30,4773025030,4773025030,경상북도 의성군 의성읍 용연리,10,,4773025000,용연리,
4773025031,47,730,250,31,4773025031,4773025031,경상북도 의성군 의성읍 원당리,11,,4773025000,원당리,
4773025032,47,730,250,32,4773025032,4773025032,경상북도 의성군 의성읍 철파리,12,,4773025000,철파리,
4773025033,47,730,250,33,4773025033,4773025033,경상북도 의성군 의성읍 업리,13,,4773025000,업리,
4773031000,47,730,310,00,4773031000,4773031000,경상북도 의성군 단촌면,2,,4773000000,단촌면,
4773031030,47,730,310,30,4773031030,4773031030,경상북도 의성군 단촌면 세촌리,1,,4773031000,세촌리,
4773031031,47,730,310,31,4773031031,4773031031,경상북도 의성군 단촌면 하화리,2,,4773031000,하화리,
4773031032,47,730,310,32,4773031032,4773031032,경상북도 의성군 단촌면 상화리,3,,4773031000,상화리,
4773031033,47,730,310,33,4773031033,4773031033,경상북도 의성군 단촌면 관덕리,4,,4773031000,관덕리,
4773031034,47,730,310,34,4773031034,4773031034,경상북도 의성군 단촌면 병방리,5,,4773031000,병방리,
4773031035,47,730,310,35,4773031035,4773031035,경상북도 의성군 단촌면 구계리,6,,4773031000,구계리,
4773031036,47,730,310,36,4773031036,4773031036,경상북도 의성군 단촌면 방하리,7,,4773031000,방하리,
4773031037,47,730,310,37,4773031037,4773031037,경상북도 의성군 단촌면 장림리,8,,4773031000,장림리,
4773031038,47,730,310,38,4773031038,4773031038,경상북도 의성군 단촌면 후평리,9,,4773031000,후평리,
4773032000,47,730,320,00,4773032000,4773032000,경상북도 의성군 점곡면,3,,4773000000,점곡면,
4773032029,47,730,320,29,4773032029,4773032029,경상북도 의성군 점곡면 서변리,1,,4773032000,서변리,
4773032030,47,730,320,30,4773032030,4773032030,경상북도 의성군 점곡면 황룡리,2,,4773032000,황룡리,
4773032031,47,730,320,31,4773032031,4773032031,경상북도 의성군 점곡면 구암리,3,,4773032000,구암리,
4773032032,47,730,320,32,4773032032,4773032032,경상북도 의성군 점곡면 명고리,4,,4773032000,명고리,
4773032033,47,730,320,33,4773032033,4773032033,경상북도 의성군 점곡면 동변리,5,,4773032000,동변리,
4773032034,47,730,320,34,4773032034,4773032034,경상북도 의성군 점곡면 사촌리,6,,4773032000,사촌리,
4773032035,47,730,320,35,4773032035,4773032035,경상북도 의성군 점곡면 송내리,7,,4773032000,송내리,
4773032036,47,730,320,36,4773032036,4773032036,경상북도 의성군 점곡면 윤암리,8,,4773032000,윤암리,
4773033000,47,730,330,00,4773033000,4773033000,경상북도 의성군 옥산면,4,,4773000000,옥산면,
4773033031,47,730,330,31,4773033031,4773033031,경상북도 의성군 옥산면 구성리,1,,4773033000,구성리,
4773033032,47,730,330,32,4773033032,4773033032,경상북도 의성군 옥산면 정자리,2,,4773033000,정자리,
4773033033,47,730,330,33,4773033033,4773033033,경상북도 의성군 옥산면 감계리,3,,4773033000,감계리,
4773033034,47,730,330,34,4773033034,4773033034,경상북도 의성군 옥산면 실업리,4,,4773033000,실업리,
4773033035,47,730,330,35,4773033035,4773033035,경상북도 의성군 옥산면 오류리,5,,4773033000,오류리,
4773033036,47,730,330,36,4773033036,4773033036,경상북도 의성군 옥산면 금봉리,6,,4773033000,금봉리,
4773033037,47,730,330,37,4773033037,4773033037,경상북도 의성군 옥산면 전흥리,7,,4773033000,전흥리,
4773033038,47,730,330,38,4773033038,4773033038,경상북도 의성군 옥산면 입암리,8,,4773033000,입암리,
4773033039,47,730,330,39,4773033039,4773033039,경상북도 의성군 옥산면 신계리,9,,4773033000,신계리,
4773033040,47,730,330,40,4773033040,4773033040,경상북도 의성군 옥산면 금학리,10,,4773033000,금학리,
4773034000,47,730,340,00,4773034000,4773034000,경상북도 의성군 사곡면,5,,4773000000,사곡면,
4773034031,47,730,340,31,4773034031,4773034031,경상북도 의성군 사곡면 양지리,1,,4773034000,양지리,
4773034032,47,730,340,32,4773034032,4773034032,경상북도 의성군 사곡면 음지리,2,,4773034000,음지리,
4773034033,47,730,340,33,4773034033,4773034033,경상북도 의성군 사곡면 오상리,3,,4773034000,오상리,
4773034034,47,730,340,34,4773034034,4773034034,경상북도 의성군 사곡면 신감리,4,,4773034000,신감리,
4773034035,47,730,340,35,4773034035,4773034035,경상북도 의성군 사곡면 매곡리,5,,4773034000,매곡리,
4773034036,47,730,340,36,4773034036,4773034036,경상북도 의성군 사곡면 공정리,6,,4773034000,공정리,
4773034037,47,730,340,37,4773034037,4773034037,경상북도 의성군 사곡면 화전리,7,,4773034000,화전리,
4773034038,47,730,340,38,4773034038,4773034038,경상북도 의성군 사곡면 신리리,8,,4773034000,신리리,
4773034039,47,730,340,39,4773034039,4773034039,경상북도 의성군 사곡면 작승리,9,,4773034000,작승리,
4773034040,47,730,340,40,4773034040,4773034040,경상북도 의성군 사곡면 토현리,10,,4773034000,토현리,
4773035000,47,730,350,00,4773035000,4773035000,경상북도 의성군 춘산면,6,,4773000000,춘산면,
4773035029,47,730,350,29,4773035029,4773035029,경상북도 의성군 춘산면 옥정리,1,,4773035000,옥정리,
4773035030,47,730,350,30,4773035030,4773035030,경상북도 의성군 춘산면 금오리,2,,4773035000,금오리,
4773035031,47,730,350,31,4773035031,4773035031,경상북도 의성군 춘산면 신흥리,3,,4773035000,신흥리,
4773035032,47,730,350,32,4773035032,4773035032,경상북도 의성군 춘산면 대사리,4,,4773035000,대사리,
4773035033,47,730,350,33,4773035033,4773035033,경상북도 의성군 춘산면 금천리,5,,4773035000,금천리,
4773035034,47,730,350,34,4773035034,4773035034,경상북도 의성군 춘산면 빙계리,6,,4773035000,빙계리,
4773035035,47,730,350,35,4773035035,4773035035,경상북도 의성군 춘산면 사미리,7,,4773035000,사미리,
4773035036,47,730,350,36,4773035036,4773035036,경상북도 의성군 춘산면 효선리,8,,4773035000,효선리,
4773036000,47,730,360,00,4773036000,4773036000,경상북도 의성군 가음면,7,,4773000000,가음면,
4773036028,47,730,360,28,4773036028,4773036028,경상북도 의성군 가음면 장리,1,,4773036000,장리,
4773036029,47,730,360,29,4773036029,4773036029,경상북도 의성군 가음면 이리,2,,4773036000,이리,
4773036030,47,730,360,30,4773036030,4773036030,경상북도 의성군 가음면 양지리,3,,4773036000,양지리,
4773036031,47,730,360,31,4773036031,4773036031,경상북도 의성군 가음면 가산리,4,,4773036000,가산리,
4773036032,47,730,360,32,4773036032,4773036032,경상북도 의성군 가음면 귀천리,5,,4773036000,귀천리,
4773036033,47,730,360,33,4773036033,4773036033,경상북도 의성군 가음면 순호리,6,,4773036000,순호리,
4773036034,47,730,360,34,4773036034,4773036034,경상북도 의성군 가음면 현리리,7,,4773036000,현리리,
4773037000,47,730,370,00,4773037000,4773037000,경상북도 의성군 금성면,8,,4773000000,금성면,
4773037036,47,730,370,36,4773037036,4773037036,경상북도 의성군 금성면 탑리리,1,,4773037000,탑리리,
4773037037,47,730,370,37,4773037037,4773037037,경상북도 의성군 금성면 대리리,2,,4773037000,대리리,
4773037038,47,730,370,38,4773037038,4773037038,경상북도 의성군 금성면 학미리,3,,4773037000,학미리,
4773037039,47,730,370,39,4773037039,4773037039,경상북도 의성군 금성면 제오리,4,,4773037000,제오리,
4773037040,47,730,370,40,4773037040,4773037040,경상북도 의성군 금성면 운곡리,5,,4773037000,운곡리,
4773037041,47,730,370,41,4773037041,4773037041,경상북도 의성군 금성면 만천리,6,,4773037000,만천리,
4773037042,47,730,370,42,4773037042,4773037042,경상북도 의성군 금성면 하리,7,,4773037000,하리,
4773037043,47,730,370,43,4773037043,4773037043,경상북도 의성군 금성면 초전리,8,,4773037000,초전리,
4773037044,47,730,370,44,4773037044,4773037044,경상북도 의성군 금성면 구련리,9,,4773037000,구련리,
4773037045,47,730,370,45,4773037045,4773037045,경상북도 의성군 금성면 명덕리,10,,4773037000,명덕리,
4773037046,47,730,370,46,4773037046,4773037046,경상북도 의성군 금성면 도경리,11,,4773037000,도경리,
4773037047,47,730,370,47,4773037047,4773037047,경상북도 의성군 금성면 개일리,12,,4773037000,개일리,
4773037048,47,730,370,48,4773037048,4773037048,경상북도 의성군 금성면 청로리,13,,4773037000,청로리,
4773037049,47,730,370,49,4773037049,4773037049,경상북도 의성군 금성면 산운리,14,,4773037000,산운리,
4773037050,47,730,370,50,4773037050,4773037050,경상북도 의성군 금성면 수정리,15,,4773037000,수정리,
4773038000,47,730,380,00,4773038000,4773038000,경상북도 의성군 봉양면,9,,4773000000,봉양면,
4773038034,47,730,380,34,4773038034,4773038034,경상북도 의성군 봉양면 삼산리,1,,4773038000,삼산리,
4773038035,47,730,380,35,4773038035,4773038035,경상북도 의성군 봉양면 장대리,2,,4773038000,장대리,
4773038036,47,730,380,36,4773038036,4773038036,경상북도 의성군 봉양면 풍리리,3,,4773038000,풍리리,
4773038037,47,730,380,37,4773038037,4773038037,경상북도 의성군 봉양면 구산리,4,,4773038000,구산리,
4773038038,47,730,380,38,4773038038,4773038038,경상북도 의성군 봉양면 신평리,5,,4773038000,신평리,
4773038039,47,730,380,39,4773038039,4773038039,경상북도 의성군 봉양면 도원리,6,,4773038000,도원리,
4773038040,47,730,380,40,4773038040,4773038040,경상북도 의성군 봉양면 화전리,7,,4773038000,화전리,
4773038041,47,730,380,41,4773038041,4773038041,경상북도 의성군 봉양면 사부리,8,,4773038000,사부리,
4773038042,47,730,380,42,4773038042,4773038042,경상북도 의성군 봉양면 구미리,9,,4773038000,구미리,
4773038043,47,730,380,43,4773038043,4773038043,경상북도 의성군 봉양면 길천리,10,,4773038000,길천리,
4773038044,47,730,380,44,4773038044,4773038044,경상북도 의성군 봉양면 문흥리,11,,4773038000,문흥리,
4773038045,47,730,380,45,4773038045,4773038045,경상북도 의성군 봉양면 분토리,12,,4773038000,분토리,
4773038046,47,730,380,46,4773038046,4773038046,경상북도 의성군 봉양면 안평리,13,,4773038000,안평리,
4773039000,47,730,390,00,4773039000,4773039000,경상북도 의성군 비안면,10,,4773000000,비안면,
4773039035,47,730,390,35,4773039035,4773039035,경상북도 의성군 비안면 동부리,1,,4773039000,동부리,
4773039036,47,730,390,36,4773039036,4773039036,경상북도 의성군 비안면 서부리,2,,4773039000,서부리,
4773039037,47,730,390,37,4773039037,4773039037,경상북도 의성군 비안면 옥연리,3,,4773039000,옥연리,
4773039038,47,730,390,38,4773039038,4773039038,경상북도 의성군 비안면 용천리,4,,4773039000,용천리,
4773039039,47,730,390,39,4773039039,4773039039,경상북도 의성군 비안면 용남리,5,,4773039000,용남리,
4773039040,47,730,390,40,4773039040,4773039040,경상북도 의성군 비안면 이두리,6,,4773039000,이두리,
4773039041,47,730,390,41,4773039041,4773039041,경상북도 의성군 비안면 외곡리,7,,4773039000,외곡리,
4773039042,47,730,390,42,4773039042,4773039042,경상북도 의성군 비안면 자락리,8,,4773039000,자락리,
4773039043,47,730,390,43,4773039043,4773039043,경상북도 의성군 비안면 현산리,9,,4773039000,현산리,
4773039044,47,730,390,44,4773039044,4773039044,경상북도 의성군 비안면 산제리,10,,4773039000,산제리,
4773039045,47,730,390,45,4773039045,4773039045,경상북도 의성군 비안면 화신리,11,,4773039000,화신리,
4773039046,47,730,390,46,4773039046,4773039046,경상북도 의성군 비안면 쌍계리,12,,4773039000,쌍계리,
4773039047,47,730,390,47,4773039047,4773039047,경상북도 의성군 비안면 도암리,13,,4773039000,도암리,
4773039048,47,730,390,48,4773039048,4773039048,경상북도 의성군 비안면 장춘리,14,,4773039000,장춘리,
4773040000,47,730,400,00,4773040000,4773040000,경상북도 의성군 구천면,11,,4773000000,구천면,
4773040031,47,730,400,31,4773040031,4773040031,경상북도 의성군 구천면 위성리,1,,4773040000,위성리,
4773040032,47,730,400,32,4773040032,4773040032,경상북도 의성군 구천면 모흥리,2,,4773040000,모흥리,
4773040033,47,730,400,33,4773040033,4773040033,경상북도 의성군 구천면 조성리,3,,4773040000,조성리,
4773040034,47,730,400,34,4773040034,4773040034,경상북도 의성군 구천면 장국리,4,,4773040000,장국리,
4773040035,47,730,400,35,4773040035,4773040035,경상북도 의성군 구천면 소호리,5,,4773040000,소호리,
4773040036,47,730,400,36,4773040036,4773040036,경상북도 의성군 구천면 용사리,6,,4773040000,용사리,
4773040037,47,730,400,37,4773040037,4773040037,경상북도 의성군 구천면 내산리,7,,4773040000,내산리,
4773040038,47,730,400,38,4773040038,4773040038,경상북도 의성군 구천면 유산리,8,,4773040000,유산리,
4773040039,47,730,400,39,4773040039,4773040039,경상북도 의성군 구천면 미천리,9,,4773040000,미천리,
4773040040,47,730,400,40,4773040040,4773040040,경상북도 의성군 구천면 청산리,10,,4773040000,청산리,
4773041000,47,730,410,00,4773041000,4773041000,경상북도 의성군 단밀면,12,,4773000000,단밀면,
4773041029,47,730,410,29,4773041029,4773041029,경상북도 의성군 단밀면 속암리,1,,4773041000,속암리,
4773041030,47,730,410,30,4773041030,4773041030,경상북도 의성군 단밀면 용곡리,2,,4773041000,용곡리,
4773041031,47,730,410,31,4773041031,4773041031,경상북도 의성군 단밀면 위중리,3,,4773041000,위중리,
4773041032,47,730,410,32,4773041032,4773041032,경상북도 의성군 단밀면 주선리,4,,4773041000,주선리,
4773041033,47,730,410,33,4773041033,4773041033,경상북도 의성군 단밀면 서제리,5,,4773041000,서제리,
4773041034,47,730,410,34,4773041034,4773041034,경상북도 의성군 단밀면 팔등리,6,,4773041000,팔등리,
4773041035,47,730,410,35,4773041035,4773041035,경상북도 의성군 단밀면 생송리,7,,4773041000,생송리,
4773041036,47,730,410,36,4773041036,4773041036,경상북도 의성군 단밀면 낙정리,8,,4773041000,낙정리,
4773042000,47,730,420,00,4773042000,4773042000,경상북도 의성군 단북면,13,,4773000000,단북면,
4773042028,47,730,420,28,4773042028,4773042028,경상북도 의성군 단북면 이연리,1,,4773042000,이연리,
4773042029,47,730,420,29,4773042029,4773042029,경상북도 의성군 단북면 노연리,2,,4773042000,노연리,
4773042030,47,730,420,30,4773042030,4773042030,경상북도 의성군 단북면 정안리,3,,4773042000,정안리,
4773042031,47,730,420,31,4773042031,4773042031,경상북도 의성군 단북면 연제리,4,,4773042000,연제리,
4773042032,47,730,420,32,4773042032,4773042032,경상북도 의성군 단북면 효제리,5,,4773042000,효제리,
4773042033,47,730,420,33,4773042033,4773042033,경상북도 의성군 단북면 성암리,6,,4773042000,성암리,
4773042034,47,730,420,34,4773042034,4773042034,경상북도 의성군 단북면 신하리,7,,4773042000,신하리,
4773043000,47,730,430,00,4773043000,4773043000,경상북도 의성군 안계면,14,,4773000000,안계면,
4773043030,47,730,430,30,4773043030,4773043030,경상북도 의성군 안계면 용기리,1,,4773043000,용기리,
4773043031,47,730,430,31,4773043031,4773043031,경상북도 의성군 안계면 토매리,2,,4773043000,토매리,
4773043032,47,730,430,32,4773043032,4773043032,경상북도 의성군 안계면 위양리,3,,4773043000,위양리,
4773043033,47,730,430,33,4773043033,4773043033,경상북도 의성군 안계면 교촌리,4,,4773043000,교촌리,
4773043034,47,730,430,34,4773043034,4773043034,경상북도 의성군 안계면 안정리,5,,4773043000,안정리,
4773043035,47,730,430,35,4773043035,4773043035,경상북도 의성군 안계면 봉양리,6,,4773043000,봉양리,
4773043036,47,730,430,36,4773043036,4773043036,경상북도 의성군 안계면 도덕리,7,,4773043000,도덕리,
4773043037,47,730,430,37,4773043037,4773043037,경상북도 의성군 안계면 양곡리,8,,4773043000,양곡리,
4773043038,47,730,430,38,4773043038,4773043038,경상북도 의성군 안계면 시안리,9,,4773043000,시안리,
4773044000,47,730,440,00,4773044000,4773044000,경상북도 의성군 다인면,15,,4773000000,다인면,
4773044036,47,730,440,36,4773044036,4773044036,경상북도 의성군 다인면 서릉리,1,,4773044000,서릉리,
4773044037,47,730,440,37,4773044037,4773044037,경상북도 의성군 다인면 산내리,2,,4773044000,산내리,
4773044038,47,730,440,38,4773044038,4773044038,경상북도 의성군 다인면 가원리,3,,4773044000,가원리,
4773044039,47,730,440,39,4773044039,4773044039,경상북도 의성군 다인면 송호리,4,,4773044000,송호리,
4773044040,47,730,440,40,4773044040,4773044040,경상북도 의성군 다인면 도암리,5,,4773044000,도암리,
4773044041,47,730,440,41,4773044041,4773044041,경상북도 의성군 다인면 평림리,6,,4773044000,평림리,
4773044042,47,730,440,42,4773044042,4773044042,경상북도 의성군 다인면 덕지리,7,,4773044000,덕지리,
4773044043,47,730,440,43,4773044043,4773044043,경상북도 의성군 다인면 덕미리,8,,4773044000,덕미리,
4773044044,47,730,440,44,4773044044,4773044044,경상북도 의성군 다인면 양서리,9,,4773044000,양서리,
4773044045,47,730,440,45,4773044045,4773044045,경상북도 의성군 다인면 용곡리,10,,4773044000,용곡리,
4773044046,47,730,440,46,4773044046,4773044046,경상북도 의성군 다인면 봉정리,11,,4773044000,봉정리,
4773044047,47,730,440,47,4773044047,4773044047,경상북도 의성군 다인면 달제리,12,,4773044000,달제리,
4773044048,47,730,440,48,4773044048,4773044048,경상북도 의성군 다인면 삼분리,13,,4773044000,삼분리,
4773044049,47,730,440,49,4773044049,4773044049,경상북도 의성군 다인면 외정리,14,,4773044000,외정리,
4773044050,47,730,440,50,4773044050,4773044050,경상북도 의성군 다인면 신락리,15,,4773044000,신락리,
4773044051,47,730,440,51,4773044051,4773044051,경상북도 의성군 다인면 용무리,16,,4773044000,용무리,
4773045000,47,730,450,00,4773045000,4773045000,경상북도 의성군 신평면,16,,4773000000,신평면,
4773045033,47,730,450,33,4773045033,4773045033,경상북도 의성군 신평면 용봉리,1,,4773045000,용봉리,
4773045034,47,730,450,34,4773045034,4773045034,경상북도 의성군 신평면 덕봉리,2,,4773045000,덕봉리,
4773045035,47,730,450,35,4773045035,4773045035,경상북도 의성군 신평면 중율리,3,,4773045000,중율리,
4773045036,47,730,450,36,4773045036,4773045036,경상북도 의성군 신평면 청운리,4,,4773045000,청운리,
4773045037,47,730,450,37,4773045037,4773045037,경상북도 의성군 신평면 교안리,5,,4773045000,교안리,
4773045038,47,730,450,38,4773045038,4773045038,경상북도 의성군 신평면 검곡리,6,,4773045000,검곡리,
4773046000,47,730,460,00,4773046000,4773046000,경상북도 의성군 안평면,17,,4773000000,안평면,
4773046034,47,730,460,34,4773046034,4773046034,경상북도 의성군 안평면 창길리,1,,4773046000,창길리,
4773046035,47,730,460,35,4773046035,4773046035,경상북도 의성군 안평면 괴산리,2,,4773046000,괴산리,
4773046036,47,730,460,36,4773046036,4773046036,경상북도 의성군 안평면 박곡리,3,,4773046000,박곡리,
4773046037,47,730,460,37,4773046037,4773046037,경상북도 의성군 안평면 석탑리,4,,4773046000,석탑리,
4773046038,47,730,460,38,4773046038,4773046038,경상북도 의성군 안평면 신월리,5,,4773046000,신월리,
4773046039,47,730,460,39,4773046039,4773046039,경상북도 의성군 안평면 신안리,6,,4773046000,신안리,
4773046040,47,730,460,40,4773046040,4773046040,경상북도 의성군 안평면 대사리,7,,4773046000,대사리,
4773046041,47,730,460,41,4773046041,4773046041,경상북도 의성군 안평면 도옥리,8,,4773046000,도옥리,
4773046042,47,730,460,42,4773046042,4773046042,경상북도 의성군 안평면 마전리,9,,4773046000,마전리,
4773046043,47,730,460,43,4773046043,4773046043,경상북도 의성군 안평면 기도리,10,,4773046000,기도리,
4773046044,47,730,460,44,4773046044,4773046044,경상북도 의성군 안평면 금곡리,11,,4773046000,금곡리,
4773046045,47,730,460,45,4773046045,4773046045,경상북도 의성군 안평면 하령리,12,,4773046000,하령리,
4773046046,47,730,460,46,4773046046,4773046046,경상북도 의성군 안평면 삼춘리,13,,4773046000,삼춘리,
4773047000,47,730,470,00,4773047000,4773047000,경상북도 의성군 안사면,18,,4773000000,안사면,
4773047021,47,730,470,21,4773047021,4773047021,경상북도 의성군 안사면 중하리,1,,4773047000,중하리,
4773047022,47,730,470,22,4773047022,4773047022,경상북도 의성군 안사면 안사리,2,,4773047000,안사리,
4773047023,47,730,470,23,4773047023,4773047023,경상북도 의성군 안사면 만리리,3,,4773047000,만리리,
4773047024,47,730,470,24,4773047024,4773047024,경상북도 의성군 안사면 신수리,4,,4773047000,신수리,
4773047025,47,730,470,25,4773047025,4773047025,경상북도 의성군 안사면 월소리,5,,4773047000,월소리,
4773047026,47,730,470,26,4773047026,4773047026,경상북도 의성군 안사면 쌍호리,6,,4773047000,쌍호리,
4777034056,47,770,340,56,4777034056,4777034056,경상북도 영덕군 지품면 옥류리,18,,4777034000,옥류리,
4777034057,47,770,340,57,4777034057,4777034057,경상북도 영덕군 지품면 신애리,19,,4777034000,신애리,
4777035000,47,770,350,00,4777035000,4777035000,경상북도 영덕군 축산면,6,,4777000000,축산면,
4777034053,47,770,340,53,4777034053,4777034053,경상북도 영덕군 지품면 속곡리,15,,4777034000,속곡리,
4777034054,47,770,340,54,4777034054,4777034054,경상북도 영덕군 지품면 율전리,16,,4777034000,율전리,
4777034055,47,770,340,55,4777034055,4777034055,경상북도 영덕군 지품면 도계리,17,,4777034000,도계리,
4777034051,47,770,340,51,4777034051,4777034051,경상북도 영덕군 지품면 황장리,13,,4777034000,황장리,
4777034052,47,770,340,52,4777034052,4777034052,경상북도 영덕군 지품면 신안리,14,,4777034000,신안리,
4775000000,47,750,000,00,4775000000,4775000000,경상북도 청송군,15,,4700000000,청송군,
4777034048,47,770,340,48,4777034048,4777034048,경상북도 영덕군 지품면 원전리,10,,4777034000,원전리,
4777034049,47,770,340,49,4777034049,4777034049,경상북도 영덕군 지품면 지품리,11,,4777034000,지품리,
4777034050,47,770,340,50,4777034050,4777034050,경상북도 영덕군 지품면 기사리,12,,4777034000,기사리,
4775025000,47,750,250,00,4775025000,4775025000,경상북도 청송군 청송읍,1,,4775000000,청송읍,
4775025021,47,750,250,21,4775025021,4775025021,경상북도 청송군 청송읍 월막리,1,,4775025000,월막리,
4775025022,47,750,250,22,4775025022,4775025022,경상북도 청송군 청송읍 덕리,2,,4775025000,덕리,
4775025023,47,750,250,23,4775025023,4775025023,경상북도 청송군 청송읍 금곡리,3,,4775025000,금곡리,
4775025024,47,750,250,24,4775025024,4775025024,경상북도 청송군 청송읍 청운리,4,,4775025000,청운리,
4775025025,47,750,250,25,4775025025,4775025025,경상북도 청송군 청송읍 송생리,5,,4775025000,송생리,
4775025026,47,750,250,26,4775025026,4775025026,경상북도 청송군 청송읍 교리,6,,4775025000,교리,
4775025027,47,750,250,27,4775025027,4775025027,경상북도 청송군 청송읍 거대리,7,,4775025000,거대리,
4775025028,47,750,250,28,4775025028,4775025028,경상북도 청송군 청송읍 월외리,8,,4775025000,월외리,
4775025029,47,750,250,29,4775025029,4775025029,경상북도 청송군 청송읍 부곡리,9,,4775025000,부곡리,
4775031500,47,750,315,00,4775031500,4775031500,경상북도 청송군 주왕산면,1,,4775000000,주왕산면,20190301
4775031521,47,750,315,21,4775031521,4775031521,경상북도 청송군 주왕산면 상평리,2,,4775031500,상평리,20190301
4775031522,47,750,315,22,4775031522,4775031522,경상북도 청송군 주왕산면 지리,3,,4775031500,지리,20190301
4775031523,47,750,315,23,4775031523,4775031523,경상북도 청송군 주왕산면 하의리,4,,4775031500,하의리,20190301
4775031524,47,750,315,24,4775031524,4775031524,경상북도 청송군 주왕산면 상의리,5,,4775031500,상의리,20190301
4775031525,47,750,315,25,4775031525,4775031525,경상북도 청송군 주왕산면 부일리,6,,4775031500,부일리,20190301
4775031526,47,750,315,26,4775031526,4775031526,경상북도 청송군 주왕산면 신점리,7,,4775031500,신점리,20190301
4775031527,47,750,315,27,4775031527,4775031527,경상북도 청송군 주왕산면 주산지리,8,,4775031500,주산지리,20190301
